business_id,name,stars,review_count,categories
kP5igN3XFPRHvEaunI28tQ,Friends Cafe,3.5,40,Restaurants
IkY2ticzHEn4QFn8hQLSWg,Geno's Steaks,2.5,3401,Restaurants
3OOL_DXbqIMvqz_30LfJNw,Samarkand Restaurant,4.0,256,Restaurants
1LtVwFZa0iPEMu2lkofiRw,China Cafe,3.5,8,Restaurants
Bdv0prxgkPZSSsQnnxa1xg,3 Brothers Halal Food Truck,4.0,25,Restaurants
zSMJRrEwWPq9y7QkaA7R5Q,Wendy's,2.0,40,Restaurants
T4vtDmwAaxAOHRZjKPfDRw,Brothers Pizza,3.5,12,Restaurants
bERVD9UcJi-4HzSG4Q55Mw,Smokin Aces BBQ,3.5,27,Restaurants
b0QFC4UZTCCNIVJfViO1Ng,Waffle House,3.5,19,Restaurants
5qVt5XufPXTztxneUzUriw,Tavern on Ridge,3.5,57,Restaurants
8tDZFiw3CRa920H0mEFC3Q,QuikTrip,4.0,9,Restaurants
ULocy4QS7l6VjTq1JFUtGw,Cabana Alcohol Infused,4.0,8,Restaurants
eS0zchBUJnUqJ8U1iApPUw,Schlafly Bankside,4.0,56,Restaurants
Y50hBZo0V-9mqPkSgRwR-A,Tim Hortons,3.0,21,Restaurants
u4dax05l6to_vjYR9b-_Jg,Hangar Kitchen Plus Bar,4.0,79,Restaurants
33flFbq3Vi2knb60IRiv7A,The Rolling Chef,4.0,13,Restaurants
2l2znqydic45GQfgCblQLg,HotelBar,4.0,21,Restaurants
SBsw-TEUyeJ30VI9KDJVPQ,Fresh Harvest Buffet,3.5,189,Restaurants
3XmJrin3l2fbTP201HElCQ,Chateau Coffee Cafe,3.5,27,Restaurants
Qq05RJMWUHS_c0lHAoxsng,The Needle Vinyl Tavern,4.0,54,Restaurants
ThNLsYkpwkZiDTjz4KxfFw,Za,3.0,27,Restaurants
BnX1xUs3ebepysPmKDFChQ,Checkers,2.0,19,Restaurants
f7sw_jTKAcFeLFJjNnHjUQ,Santa Ynez Burrito,3.0,8,Restaurants
P8rqx0OUYgQGI8sUHS9Asg,MrBeast Burger,1.5,6,Restaurants
JK0dQu47K-eYqW9e2CrzXQ,Leku Ona,3.0,141,Restaurants
2lzcB7p5YlBimh4vfr6Fpw,Chaucer's Tabard Inn,3.5,8,Restaurants
KdvvcPL7xxl6Xmy1OpDczA,Happy Star Restaurant,2.0,23,Restaurants
rpHPZvdbQItqwAzaPQH2kQ,Tien Tuyen,3.5,24,Restaurants
AvT60oEgrncToOSrETmkLg,The Olde Heights Bistro,4.0,106,Restaurants
dreCjzKBp6ZEJTwpL3pQOQ,Viva Burrito,2.5,67,Restaurants
XF8ux9tZaXH7-gci12bejA,Lee's Hoagie House,3.0,25,Restaurants
kh5gB31SUBeV_rxoOF-2jg,Zee’s Pizzeria,5.0,9,Restaurants
ogeBHp2egBL92cTqbPX4Pw,New Atco Diner,2.5,13,Restaurants
jztTAvxtscotr6UvBqNQkg,Julian's Soul Food,3.5,21,Restaurants
YrCOY3MmbmLKRJLblmSEgw,Killer Poboys,4.0,485,Restaurants
S9_PXayTpJB7264emkYwDw,Master Wok,4.0,11,Restaurants
bSAdf5-Rup-ywsGTjaOSPQ,Hotel 43,3.5,101,Restaurants
iTYC23Iusj3pnw-P7EFXGw,Subway Restaurants,1.5,6,Restaurants
5BCGpD7VzyhqyMH6TND3sw,Stacy's Pizza,2.0,20,Restaurants
Zfpn2p7ttDn7SmOop2mPhg,EC Fish Market,3.0,17,Restaurants
CTzHghpa1I5CDCtfHtTY4Q,Dalton's Grill,3.5,59,Restaurants
ei2lOmJVzOsjCV6PR4jVig,Subway,3.5,5,Restaurants
8b5RLz6zxi8Mg1hk-edaZA,Clarion Hotel,1.5,27,Restaurants
su8yXzu6GRe1dW6Pt_VMGQ,Even Stevens Sandwiches,4.5,129,Restaurants
KvN61r5dZvgllP_m6sTrXg,LINE-X of Tucson,3.5,7,Restaurants
uDsr1guHz4G8fBvrZHpoPA,KFC,2.0,26,Restaurants
nFDvzfl84x1y3NMBcjqdbQ,Eureka!,4.0,392,Restaurants
ds60IfUbhaQCPKpQhVITtA,Mahana Fresh,3.5,80,Restaurants
D00oq_GL2RzcSiHh2QLP3A,Harrah's Philadelphia Casino & Racetrack,2.5,159,Restaurants
bnHgEvJBXg4xfPHPnb585A,Off the Hook,3.0,6,Restaurants
iPyVge5Y_rSK2Ok_DXWeDg,Wawa,3.5,11,Restaurants
oriZ5IOonGHHRkmeSHNwiw,Rush Off Main,3.5,108,Restaurants
-ypIPYkJxDeAWSTEq530Mg,Jamaican Breeze Sports Bar & Grill,4.5,127,Restaurants
2RESuerAAakw2qjiB_pPOw,Popeyes Louisiana Kitchen,2.0,17,Restaurants
Q_pHfuSpVEIVfjJLUSTu3g,Faragalli's Bakery,4.5,20,Restaurants
5mq34DWqnFlxPNN8qzKtEw,Anthony's Pizza Of Skippack,3.5,35,Restaurants
XA8m40uRI3KZFM120TFGmQ,Teddy's Burger Joint,3.0,82,Restaurants
DkLSEqWPIRw0zMGx7zAqvA,Luca Pizza,3.0,10,Restaurants
olAAc-NmImGs99cek6Qz4Q,KFC,1.5,14,Restaurants
epk5jqy6do2Uq8mmnJ4H7Q,PrimoHoagies,4.0,55,Restaurants
YEIZTgcM95btX9n_ibeUuA,The Bridge,4.0,20,Restaurants
Oh02ccaZ1u9nymw8PZUUaQ,Brother's Pizza House II,2.5,17,Restaurants
sVCTg6MT1Px6CAoYp2KtuQ,Panda Express,2.5,26,Restaurants
oC91lprbbfzw7DOYiYln7Q,5 Star Burgers,4.0,416,Restaurants
PQLgzcngJCGQOb32fcz94g,Taco Giro,3.5,58,Restaurants
kvb0a9FiFs9UXWxE6q-5DA,Naaman's Pizzeria,4.5,34,Restaurants
KgDBWabaF6J7R6TH0l4I5Q,Pizzava,4.0,249,Restaurants
_5j1jqZfayk8QiOdpclF1Q,Bravo's Pizza Seafood House,1.5,12,Restaurants
IKMAgK2m6WRIViVFB2vAFQ,Miss Saigon,4.0,702,Restaurants
eHryzSI0_fyLd5b8hQbl4w,Saints Restaurant & Bar,3.0,6,Restaurants
zFcE7bQ2oDfwpPgl_PxOTA,Oystercatchers,4.0,672,Restaurants
wsMSP4WSzooFLLHrDmiuUg,Palm Harbor Bistro,4.0,14,Restaurants
IBe1ubALseL7MoHo2tT7VQ,Shalimar Restaurant,3.5,113,Restaurants
Zb3DtydT4U5bJBge7pvtfg,Margherita Pizza,4.5,39,Restaurants
qtg5d6UmDVFeUw5ZKVBl4Q,Coffee House Too,4.5,246,Restaurants
FPLmA8p3kcFWpH_MRnpT4g,Chili's,3.0,72,Restaurants
KBeedFQXL6VceunuHv4wvg,Brew Garden Taphouse and Eatery,5.0,8,Restaurants
N_PAtWk-1d5JyDtvDckbPw,Sassafras Tea Room,4.5,31,Restaurants
TUCm1lCkh-usRYRl3U0S8w,Le Mandingue African Restaurant,3.5,74,Restaurants
JbVtIpb0iKnSzlPT83KMOA,Liberty Choice,4.5,88,Restaurants
SfXkSgrMnduhstzuIvrwzw,New Hope Star Diner,2.5,92,Restaurants
DQDQYVOchhbmIEQ0uOHdRw,Shake Shack,3.0,95,Restaurants
KMBkUpq_7uGF20EmXQS1bQ,The Galley Cafe,4.0,12,Restaurants
yj0bwjpMvBuNgJ0IQIC8mQ,McDonald's,1.5,23,Restaurants
uJBnnlqKIkfMq1H0RhfhJg,Burger King,1.5,17,Restaurants
puDcIJMwP0H_vy9Ty8HFFQ,Starbucks,3.5,39,Restaurants
jrzviGPl4juyQxhr2SADtg,Taqueria Vargas #1,4.5,36,Restaurants
799eRxVni0-aZ_W628moDQ,Coyle's Cafe,4.0,12,Restaurants
6o3Xj4Lxa2XcaHuCblCc3g,Big Lug Canteen,4.5,483,Restaurants
OJuyuq_8OgyVoAzAitBePQ,Wendy's,1.5,22,Restaurants
TJ4tXO0qGsLwyxTaj_Jspw,Wok 'N Roll,3.5,32,Restaurants
eWAE5rzN3RHUj66_eBL00Q,Taco Bell,3.0,6,Restaurants
IdY-1A1fsS76g_vH_5pwfw,Kadooks!,5.0,21,Restaurants
_X9SsBerAMSTuEwJv-_cng,Cox's Seafood Market,4.5,62,Restaurants
rn6WVxqd_RQ14VXBfk0rVg,Rosey's BBQ,3.0,19,Restaurants
qbBPd8NL6w2lBb6icfWu1A,Green House,4.0,21,Restaurants
sUys3YPdeI40V_1ud0Z88Q,Four Points by Sheraton Tucson University Plaza,2.0,8,Restaurants
7XXVoBXfG6J4Z9JZZ_5TiA,IQ Fresh,3.0,9,Restaurants
iOFbMitGdfU6i5xm4nZ8Ww,Blue Willow Restaurant & Gift Shop,4.0,625,Restaurants
tyxDsvtQkTDDy-e-psidEA,Nilsa's Puertorican Bistro,3.5,132,Restaurants
KdK5ZgbccDDSwxtPxE77jg,Jimmy John's,2.5,24,Restaurants
a8BZP-mAA6FWKp_C7eHjeA,Maria's Mexican Restaurant,4.5,100,Restaurants
H16FF2zBVlHZhVwNQ6ZIcA,Tres Equis,4.5,6,Restaurants
mhEClxuKxv8UWXPm1tSPyQ,Gladeville Market And Grill,4.5,6,Restaurants
o2LRK_MKBRRHk8MYnejITg,China Yu,4.0,6,Restaurants
ioOw0m7uBsDpUTAHOrKAnQ,Piccadilly Cafeteria,3.5,6,Restaurants
yI64uRMmTy9kvXXbCa6abg,Ginja Bay Cafe,4.0,16,Restaurants
VQaIkoE4CslcvNC-4qxLiA,Sunrise Breakfast,4.0,11,Restaurants
gy0NuW7nzIuZNq3lLLlgzA,Serafina Philadelphia,2.5,292,Restaurants
QzOagE4RbvOIjnajVS-spA,Panda Express,3.0,15,Restaurants
NyXIxpvzKJBoNofdQVZjIQ,Mucho Burrito,2.5,12,Restaurants
mv4h0tqYMTR89L5GFk7O9A,Arni's - Brownsburg,4.0,38,Restaurants
OZEo4EnJ2KDR0Tj0YnH2Zw,Cookie Love Cafe,3.0,6,Restaurants
Cej6m4vFPz9cH5d-WKbdgg,House of Gyro Salad & Hamburger,4.0,21,Restaurants
ASlibY-y3YMIv2bQDA3r1Q,'Ono Poke Co,4.0,45,Restaurants
BATrNfVKnNCQ2qAcod83Sw,John's Donuts,4.5,151,Restaurants
NOgKww4Wr5BMgOgEb9BIfQ,Captain D's,1.5,5,Restaurants
WrEN7jL7PUNbvWJumENpew,Asian Palace,2.0,5,Restaurants
fGsEVei0W5kyhlL8TRNclg,Starbucks,2.5,39,Restaurants
k65owcTazhAVtA9_5TBqjw,Wendy's,1.5,30,Restaurants
N7d3A5JlMelPx7OLw7laBQ,Breaking Bread,4.5,28,Restaurants
cnqe2tBx9a-22lFeCEFSug,Wingstop,1.5,54,Restaurants
KhSnC40_bG-BA9Elc8BCUA,Gulfport Brewery and Eatery,5.0,33,Restaurants
oaieYe0A68uNiN_HTpwWJg,Mr Hook Fish & Chicken,2.0,10,Restaurants
_U-hsWBK2O8J3-qahtG2pA,Shot In The Dark Cafe,3.5,132,Restaurants
LXPOh6K2N4b1zA8wgahlKg,Wendy's,2.0,53,Restaurants
L5uxkYPKhTl2YzL0rkpN6Q,Sushi Ai,3.5,198,Restaurants
QgOt5iW0dWhVws_tuATwqg,Whitt's Barbecue-Madison,3.5,10,Restaurants
z_RyP9WuygubNj--wuwuUQ,Congregation Coffee,4.5,20,Restaurants
8UsBkPCDyBIR8xgIA9Moiw,Milo's Tavern,4.0,105,Restaurants
9bAYdUprc7jSNv_zY5C6cA,Burger King,2.5,14,Restaurants
hQY2yKi9OUGLgVApsK4h1Q,Cacia's Bakery,4.0,82,Restaurants
gVWf1FBV59G8ltzQ0Nmchw,Lennie's Hoagies,4.0,135,Restaurants
djIYnvFFlj4qFZX-yuUFFw,Chick-fil-A,2.5,19,Restaurants
S98oLw5Oi-_aD-o9TNVGbg,Brazikat,3.0,104,Restaurants
VKzew2SK4r5TZlaPKKEl3g,Continental Diner,2.0,16,Restaurants
GQue4Nouo2Mg5R2GotVS7w,Big Yellow House,4.5,10,Restaurants
Oxg3c1yliPYbcdMc62giDA,Raedeans Restaurant,4.0,17,Restaurants
Xz7Wcc-C8JKFB4scBppLHg,Season Wok,2.5,32,Restaurants
bIvcudQ2vTvMu5ZkYtwQDw,Super China Buffet,3.0,30,Restaurants
8r34S4vcRwiDxjsed56r0Q,Papa John's Pizza,2.0,12,Restaurants
GYuYOup2mDUzbiFNnTxM4A,Jane's On Top,4.5,7,Restaurants
VVW2hlwB-apigCX4q1Ux2Q,Saladworks,3.5,18,Restaurants
rMqWPcEwfnUZ-f8coYHEsA,Milano Pizzeria Restaurant,2.0,9,Restaurants
ckUXjKaqb60XOMTB-EUwbQ,Dolce Enigma,5.0,118,Restaurants
X7iA5ibtUvWIANTCakbUdA,Krystal,2.0,10,Restaurants
gumsFcxRAVU-dAqmYQ5ewA,Unkle Munkey's,4.0,29,Restaurants
5IarGjLkheRZm-moeTh82g,Only the Good Stuff,4.0,5,Restaurants
O4304E8vXVnTXeEemzvcRg,Papaya,4.5,237,Restaurants
LWstcv6F48ouIEW8RGUDjw,Red Bowl,4.5,139,Restaurants
wLgcq5yYDG_xR7HghwTxpg,Carniceria El Ranchito,4.5,12,Restaurants
g8HYTbqDXLq2oUvbD7wuQA,The Hidden Wok,3.0,52,Restaurants
WsMlxCgaJDhIcJ-0gj8ASw,Shish Falafel,4.5,15,Restaurants
LriHKREFD5BI2OMmG6lR_Q,Pantera's Pizza,3.5,7,Restaurants
R_Fixtghn94vKI91-dVpqg,The Hog Pit Smokehouse Bar & Grill,3.0,143,Restaurants
2J_t4nfdQTSCqxrFCJxoig,Verdi's Pizza & Grill,2.0,6,Restaurants
AFeVNAyxenAr5x-56ulL6A,Ling & Louie's Asian Bar and Grill,3.5,298,Restaurants
bcmgbIMjlPJWkyv0k1XJzA,DeLorenzo's The Burg,4.5,111,Restaurants
MnfqewXhy_JtEGY8ENXRyw,Liberty Hall Pizza,4.0,175,Restaurants
0z6wOy39zBALHmj-aFxB7g,Andale Andale,4.5,7,Restaurants
nqTRTop-6q-O-H6EMF_s2A,PDQ,3.5,32,Restaurants
a8_zOZgxg3lNsEyanuwluw,Burger Monger,3.5,149,Restaurants
Nm2WYUx-B_ZJgposzeFJVQ,Pizza World,4.0,12,Restaurants
T3Mi0mrqTFZi9jSmKVxr4A,Bistro Americana,2.0,7,Restaurants
-k1iNvlyQZkZ14Hcqzlk4Q,The Pharmacy,2.5,24,Restaurants
CSZmpx5iQsXAl7Pkt4WNlw,Beline Carncerica and Deli,5.0,58,Restaurants
xMCAWCBv6RLo7ketNUWGzw,Panago Pizza,4.0,6,Restaurants
m82r1MXvzm7dI0DF0kWURA,PrimoHoagies,4.0,50,Restaurants
f1oDIZxQ7V44PvzPCQ-tEQ,The Union Tap,4.0,59,Restaurants
or4XkblYRyXHxKJuKbhx_Q,Jollibee,3.0,145,Restaurants
v5ZgpkvFSJAstG5UJKqp5w,Landmark Americana,3.0,38,Restaurants
fVwbQDdjz8IhBApBn6Y4zw,Five Guys,4.0,32,Restaurants
kk8vz_m4jDVIs9mTv_2AEQ,Wings Etc,3.5,72,Restaurants
Kxe403e37E7BkxU5n59Uiw,DC's Pub,2.5,22,Restaurants
W8xPZiq5abtwcZADBkYaRg,QuikTrip,4.0,17,Restaurants
Q6M6pSldp8W5hW5XPr4d1A,Lagerheadz Bar & Grill,3.0,13,Restaurants
wbBbEWgmPLfI0QpxBLgNiw,Sabor A Mexico,3.5,192,Restaurants
B_oZWUd7Ye59Aqd2DJp3yg,Arby's,3.5,7,Restaurants
fHa15mzKSuq9Z6gd-m3kAg,Toast Wine & Cafe,4.0,33,Restaurants
309eD1s4UG_TkBNHUKAzYA,Pizzeataly,4.5,9,Restaurants
oIA-gfxJAM0gjb0C39d24Q,In-N-Out Burger,4.0,123,Restaurants
IGna30iAQJa6RMbsv-9tWg,Dong Phuong,4.5,402,Restaurants
vTfcLvS7qG-3x7ILemNhTg,Captain D's,3.5,8,Restaurants
P4xcncDtp6dr8ziqHd-mBw,La Voglia Italian Restaurant,4.5,68,Restaurants
SBGpGHpFhWoHdOcOjCetrg,Thai Nakorn Cuisine,4.0,74,Restaurants
q8xzxQ8tQRWIpcckj7ZKyw,Panda Buffet,3.0,21,Restaurants
UHjFsVMwkbR8fxA1ecxKYg,Three Ds' Pub and Cafe,3.0,12,Restaurants
sEf8VsIbhGwSnKte1IBm-Q,Café Estelle,4.0,205,Restaurants
ZI8RohniCgda_lLBemR5gA,Kennedy Food Garden,4.0,52,Restaurants
l4uH-6afJzbm0NFRp7lKog,Benedict's Family Restaurant,4.0,36,Restaurants
kaW1wIGEVtLtAEIgHm_PQg,The Mack,3.5,115,Restaurants
y_Y_xOumKsog7mLFvgOXnQ,La Shish Taouk,3.5,27,Restaurants
CUxSddlUbqKiEiwFbHKwLQ,Paul's Market,4.0,10,Restaurants
XkedGmByqjMXl0-N2vCDrQ,SOL Restaurant,4.0,30,Restaurants
J8fTULQEnDbgyGx3OvAh-w,McClintock's Restaurant,3.5,6,Restaurants
3r_MoWmT-4asOQg9rRlJ-w,Kamayan Sa Lucena,2.0,5,Restaurants
xZrVLrxNd6TfRz8GTFbmRQ,Taco Bell,3.0,7,Restaurants
DeDdP6romcTQiTIM29GwyA,Westside Lanes,2.5,30,Restaurants
N6Wo9LW3MDLzj7BxDdzESw,Raising Cane's Chicken Fingers,4.0,35,Restaurants
U_2SVhHWL3yp5SnV3yD6Hw,Five Spot,4.0,10,Restaurants
NuI532ndKlcbevcw68YCRA,River's Edge,2.0,191,Restaurants
AfiqPANTA_26yy3Y-RHIeg,Pizza Hub,4.0,23,Restaurants
Qp_6nULBg80xhx8ksMYAHQ,Utage Japanese Restaurant,4.0,5,Restaurants
cl5Z6TuyadIyOMwYAB0C5w,Tummy Yummies,3.5,49,Restaurants
aouMSx4NBmdOS30QOYF4Ww,Cafe Thanh Truc,4.5,47,Restaurants
h5twh_eStSlMCDCZ7LJ-Fg,Popeyes,3.0,9,Restaurants
_QqLPONYQiUu3u7VsbYhQg,Wadsworth Pizzeria,2.0,24,Restaurants
tqHbdVDUbPub5l5_OcEWvQ,Copper Pig,4.0,285,Restaurants
M_EpyAH1CZZVlhxfYBLOqg,Nomad Pizza Company,4.5,566,Restaurants
_z_S6QGvLinY1sfiI68ePw,Cacao 70 Sweet House,3.5,17,Restaurants
LTA2EXtFeeGZ4k9Y90Zh4w,Bar-B-Cutie,2.5,91,Restaurants
Yax5aVDXTboGKvy8J6Vqpg,Dino's Pizza of Warminster,4.5,179,Restaurants
hRUSPrkVFRV-kCyILTaRLQ,MrBeast Burger,2.5,16,Restaurants
9I3pqS1gTmVX5Hmu5KKU1g,Inside the Box Café,4.5,59,Restaurants
w5hnyKz_DpIB4qp9JSDH_g,Mari Chuy’s - Sparks,4.0,60,Restaurants
gj-mUpQbqBTmZEglSRlvZw,Halal Gyro King,4.5,6,Restaurants
pvEMxB2cF8YWKzGprzUxVw,T'asia Sushi Bar & Thai Cuisine,4.5,127,Restaurants
Nm-4YHhit9Z0x8yMo5oS1w,Sullivan's Steakhouse,4.0,327,Restaurants
oUXRVb7r-8D2MEVefHjLow,Wingstop,2.0,37,Restaurants
WAFpImG-SsFcZ96ILCopYg,El Pulgarcito,4.5,71,Restaurants
XuPUf5vcnskyFA-GQJ3nDQ,Chef Paul's,4.0,9,Restaurants
_Rtnd_aC8gtBmFgTR4YsGQ,Gris Gris Seafood,5.0,6,Restaurants
aOIvSVnT5zk_c2SgFA4BCw,Shell Fish Sue,4.0,72,Restaurants
FlhLKsuV-QuLBzn1XFLvaA,The Iron Oven,4.0,164,Restaurants
EvqjGhu_4hRX_thvGFs-BQ,Angie's Country Cafe,4.5,9,Restaurants
C-txe2CgqAIV_5FAms_oIg,Jamba,3.5,32,Restaurants
TZFkzdEH2nhMWtd2bbE3VQ,Fin & Filet,4.0,310,Restaurants
Wgscf8NzXqHHT8C6fROWMA,Sahara  Mediterranean Grill,4.5,22,Restaurants
2wyats5xMAB-f5bp1pQ8dQ,Cajun Cafe At The Market,4.0,36,Restaurants
mHaqp8gFll0n50vVE1Xoow,Randazzo's Brick Oven Pizza & Family Restaurant,3.0,17,Restaurants
9fsgwYzVG3TYtNBMB_7d7A,Ruby Tuesday,3.0,39,Restaurants
2jkzK3hbitfnff8iVJjmqw,Root,4.0,9,Restaurants
43IWk8WZ8ZzwlunUXCSGvw,bd's Mongolian Grill,3.5,57,Restaurants
hBVsdHTJHDpoWynN1w91EA,Outback Steakhouse,3.0,80,Restaurants
uSwFlrrn-MKBKOiCRE2e6A,LongHorn Steakhouse,3.0,166,Restaurants
cp5fYxa66L0tkNGkzQheKg,Cori's DogHouse,4.5,245,Restaurants
BRyPjotl8v1oV1lbe8RN-A,Wally's Wiener World,4.0,5,Restaurants
VH-ctR1v5d1sJy2Yk8yrjA,Great Deal Deli,4.0,13,Restaurants
pdyP86j0Z7-y06LRQlZL1g,Foodarama,4.0,5,Restaurants
535HzcJ9JTj6tCaZbA0uBA,Sidecar,4.5,154,Restaurants
5h4M4YhF9H3-6kfXv4eLew,Dooriban,4.5,215,Restaurants
FqvItVbM-G2AoQeWC-EBMw,China Bistro,4.0,64,Restaurants
k3r48wi7pMuS3FXPuDXe4A,Ginger Buffet and Grill,3.0,35,Restaurants
Q4cn2oFL-AKiYr14devS8Q,Grabbagreen - Nashville,3.0,31,Restaurants
KR5_cX905xsg-UmsOk3EIw,Cheeburger Cheeburger,2.0,19,Restaurants
ymAuIcQlbQtcR2RDinkKUA,Frappe Xscape,4.0,14,Restaurants
xW3fwoUMGPMExBCmPu82SA,The Loaded Slice,2.5,27,Restaurants
t1mWfxivNyGde5VxYYYhSA,Cafe Korea,4.5,318,Restaurants
7nMzo2dgXsxcwsajSxbU7A,Scotti's Deli & Catering,4.5,18,Restaurants
skuMz09lmVduLN3BrSvCyw,Taste of India,3.0,16,Restaurants
zuR1J0ErZGnH9vN30IMFBw,White Castle,2.5,27,Restaurants
V_qyW5cLHAt_-frHdUGvmA,China Wok,4.0,47,Restaurants
-mBc7M9Q3fEIxuUxwOleZg,Provence Breads & Cafe,3.5,67,Restaurants
AiWRXOKgtfmcubBkTFc_sw,Stellato Boys Produce & Deli,2.5,21,Restaurants
3oQqm2rfnbnkN97TMAMEPQ,Golden Krust Caribbean Restaurant,3.5,37,Restaurants
Cmfs_i-FtaR6O1C07OEcOg,Dock Street Brewery South,3.5,93,Restaurants
XDlOFRDWQGVjzlvUs1X5Iw,World Of Beer,4.0,100,Restaurants
otm8R7rkCtCNM0g0TC55-Q,The Gables Cafe,5.0,14,Restaurants
7pI6lASZ4rPNPF8iX9jdoA,Ram Restaurant & Brewery,3.5,366,Restaurants
cezbcRLRWCKz1wztpQGgjA,Miller's Ale House,3.5,229,Restaurants
ajFL2FsdDZQwwpiOVeh1nQ,Pomodoro Restaurant,3.0,10,Restaurants
yzz9gwayRptbwV7l5cHtRQ,McDonald's,2.0,20,Restaurants
pgO-fORYt4nb5Tj0x1F_aQ,Bonefish Grill,3.5,158,Restaurants
EzhRlsTdACV60rOgrGYyqA,IHOP,3.0,98,Restaurants
RUY67gn7XJd10ZsJ0dhrNg,Cluckz Chicken,4.5,5,Restaurants
kymjw5YfWILIf9X75Gs84A,Pink Flamingo Cafe,3.0,6,Restaurants
6SccOmKan7G_zCYzGNEBxQ,Taco Bell,3.5,12,Restaurants
QiCyRuDONa400YPVRSNB5g,Massimo's Pizza,4.0,14,Restaurants
6KoyHbN2qSUsioqrjXLeEg,Answer,4.5,257,Restaurants
xxx_0Ol7lbK0hVzv7x0-Yg,Lucky Bamboo China Bistro,3.5,519,Restaurants
otlORLZ8uZM3_orBFl2z7w,El Libre,4.5,151,Restaurants
-lCAkuXEbXVO0gG4yNupZw,Arigato Japanese Steak House,2.0,7,Restaurants
x73A12BrNcRTvctBZWpXyA,Taco Bell,2.0,57,Restaurants
2l-spLLGUzRiZg8dF623Nw,1114 Sports Bar & Games,4.0,144,Restaurants
jjHFdelXCHdMiLQFJFj6wA,Long Thanh Chinese and Vietnamese Food,4.0,78,Restaurants
0ALY2NFAhLWeWYw1bh3eJw,Cherry's,3.0,31,Restaurants
D2FM5e2iKK5hBK1UsL4YpA,Waffle House,3.0,51,Restaurants
Rcq6pvbBnlQtM-wj4bF9Ug,George's Lunchette,4.0,8,Restaurants
T-ILxD4ixfFIZAobDQiS4Q,Locker Room,4.0,21,Restaurants
A5d6WhVkABULWBWUfwhmrg,Pi 2 Go,3.5,44,Restaurants
bgE_-PKpu1BmY6pYe4GvBQ,Strawberry House Family Restaurant,3.0,33,Restaurants
ZQc59L8dyfBi4vZqodBKGA,Kokopelli Restaurant & Tequila Bar,3.0,60,Restaurants
VsH6yBTyJaA85-z6yz5JBg,Kaffir Thai Cuisine,3.5,154,Restaurants
p7huAmrGqyIblFG9A9tYgg,Casa Laurel Kitchen,3.0,13,Restaurants
5H4HKjJU5KGKe0Nx8n5Ssw,Taco Express,4.0,25,Restaurants
AJf_G2CKc1ZDC2NE4oj3rw,Jimmy John's,2.5,7,Restaurants
iDCPPrnKb8wTdx_HbGxj5A,Marchello's Pizzeria,3.0,128,Restaurants
AzAXERg9IxrZRZktQgLRsw,Bacco Centro,4.0,36,Restaurants
PL6CzuA_gDqBL_eWc_6ouw,The White Barn,4.0,28,Restaurants
J-yRnlY7zcBM7WMJTpMVRg,Texas Chicken & Burgers,4.0,11,Restaurants
xSULbrsxdG5hgtIwNoK8zQ,S Bar,4.5,21,Restaurants
HYNJFIp1x-8GjkxGcVetZg,Hilltown Tavern,4.0,133,Restaurants
TeGIm8Jq66tJWrt_eXcA-g,Sweet Apple Hookah Lounge,4.0,12,Restaurants
TkIlHiDNcoMt2SL5sA9cCw,Burger King,2.0,22,Restaurants
PdT1l1LtQzVYERaYdmYYQQ,Taco Bell,3.0,25,Restaurants
ZtWdZptvnWjMhSItz9sZHw,Boxcar Brewpub,3.5,53,Restaurants
JSnNc1WIH37vfYFgVBOu7g,Honest Coffee Roasters - Nashville,4.0,27,Restaurants
GrsFMEYd3d0UWYo7WpxTPw,Little Caesars Pizza,2.0,17,Restaurants
t9LiapsQABwMQeiF1Czl6w,Port Of Call,4.0,1703,Restaurants
IZsY9gsVpib6L0NCuCEzDg,Pizza Express,2.0,5,Restaurants
vwOFXMmXwKsENLhAmhZW8Q,China 1,2.0,10,Restaurants
j8c8WFqySY1eybnkJfgjSg,The Revere Room,4.0,22,Restaurants
PzncBMh2G3-EjmggfNxl2g,Nico's Taco Shop - Tucson,3.5,49,Restaurants
oaanV9PZXTlKpFhvjgkfFg,The Canadian Brewhouse,3.5,31,Restaurants
YcpaOS-DMjhezJodA0rf-A,Thoreau Restaurant,4.0,15,Restaurants
kgVWlve85EPn2IxYU0LIrA,Cafe Manhattan,3.0,10,Restaurants
AUkjIKc4E8H2TDk47-QCIQ,Brickies Tavern,4.0,113,Restaurants
RdsPXJj5ta_ed12At_sR3w,Healthy Body Bakery,5.0,28,Restaurants
_1feb1LaWjiDIvqi7qwEfA,Mario's Bar & Grill Restaurant,4.5,8,Restaurants
zA9hDhvF7n754cQL70xrRg,Indy's Community Food Co Op,4.5,6,Restaurants
aJdE0yRIyXOw-QQEfLBCJA,Family Mediterranean Cuisine,4.5,92,Restaurants
e83XpTTZogZ9L6fO2F1RCw,Yummy Yummy Chinese Restaurant,3.0,13,Restaurants
XqSLir6xs3I6ntf-xIQzrQ,City House,4.0,711,Restaurants
f9qCx8fvtSO4ZWdy-oNdsA,Popeyes Louisiana Kitchen,2.0,12,Restaurants
1UNJeHTsS7WS9RxRzHw06g,Varga Bar,3.5,597,Restaurants
FGRSFPv9JSim9CiWQcFXYw,O'Charley's Restaurant & Bar,2.5,71,Restaurants
